Active School Zone,AGE,At Intersection,Charge,Crash ID,Crash Severity,Date/Time,Ethnicity,Gender,Helmet Damage,Person Age,SPEED LIMIT,Speed Limit,Surface Condition,Weather Condition,Weekday,Deaths,Injuries,Latitude,Longitude,Not Injured
NO,35,FALSE,NO CHARGES,16336656,POSSIBLE INJURY,15/02/2018 18:08,BLACK,MALE,UNKNOWN,36,35,35,DRY,CLEAR,THURSDAY,0,1,30.26500593,-97.74244635,1
NO,15,FALSE,NO CHARGES,16423892,POSSIBLE INJURY,12/09/2017 17:24,BLACK,MALE,UNKNOWN,17,30,30,DRY,CLEAR,TUESDAY,0,1,,,1
NO,45,FALSE,NO CHARGES,17244532,POSSIBLE INJURY,20/08/2019 17:51,BLACK,MALE,UNKNOWN,46,35,35,DRY,CLEAR,TUESDAY,0,1,30.25924269,-97.75260261,1
NO,5,FALSE,NO CHARGES,18154804,POSSIBLE INJURY,17/03/2021 13:56,BLACK,MALE,UNKNOWN,7,5,5,DRY,CLEAR,WEDNESDAY,0,1,,,1
NO,65,FALSE,NO CHARGES,17497254,SUSPECTED MINOR INJURY,03/01/2020 13:45,BLACK,MALE,UNKNOWN,65,40,40,DRY,CLEAR,FRIDAY,0,1,,,0
NO,30,FALSE,FAILED TO YIELD RIGHT OF WAY FROM ALLEY,15925457,SUSPECTED MINOR INJURY,19/08/2017 16:09,BLACK,MALE,UNKNOWN,30,30,30,DRY,CLEAR,SATURDAY,0,1,30.26991478,-97.74210246,1
NO,35,FALSE,NO CHARGES,14905850,SUSPECTED MINOR INJURY,30/01/2016 16:15,BLACK,MALE,UNKNOWN,39,45,45,DRY,CLEAR,SATURDAY,0,1,30.24894263,-97.76844337,1
NO,50,FALSE,NO CHARGES,15787160,SUSPECTED MINOR INJURY,25/05/2017 11:10,BLACK,MALE,UNKNOWN,53,30,30,DRY,CLEAR,THURSDAY,0,1,,,2
NO,35,FALSE,NO CHARGES,16317615,SUSPECTED MINOR INJURY,20/03/2018 11:15,BLACK,MALE,UNKNOWN,37,35,35,DRY,CLEAR,TUESDAY,0,1,30.22807397,-97.75685525,1
NO,20,FALSE,NO CHARGES,14935218,SUSPECTED MINOR INJURY,24/02/2016 22:21,BLACK,MALE,UNKNOWN,21,25,25,DRY,CLEAR,WEDNESDAY,0,1,30.31051019,-97.70558107,0
NO,55,FALSE,NO CHARGES,17127368,SUSPECTED MINOR INJURY,12/06/2019 00:35,BLACK,MALE,UNKNOWN,56,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.2677692,-97.74177443,1
NO,20,FALSE,NO CHARGES,15305301,SUSPECTED MINOR INJURY,05/09/2016 00:32,BLACK,MALE,UNKNOWN,24,35,35,DRY,CLEAR,MONDAY,0,3,30.26371515,-97.73149331,0
NO,45,FALSE,NMV - WRONG WAY ONE WAY,17999857,SUSPECTED SERIOUS INJURY,07/12/2020 17:47,BLACK,MALE,UNKNOWN,48,30,30,DRY,CLEAR,MONDAY,0,1,,,1
NO,60,FALSE,NO CHARGES,17203044,SUSPECTED SERIOUS INJURY,28/07/2019 17:55,BLACK,MALE,UNKNOWN,61,10,10,DRY,CLEAR,SUNDAY,0,1,,,1
NO,45,FALSE,NO CHARGES,15826121,SUSPECTED SERIOUS INJURY,10/06/2017 06:45,BLACK,MALE,UNKNOWN,47,35,35,DRY,CLEAR,SATURDAY,0,4,30.23924717,-97.71927093,1
NO,45,FALSE,NO CHARGES,17397399,POSSIBLE INJURY,08/11/2019 16:34,BLACK,MALE,UNKNOWN,49,10,10,DRY,CLOUDY,FRIDAY,0,1,,,1
NO,60,FALSE,NO CHARGES,17103789,POSSIBLE INJURY,01/06/2019 07:38,BLACK,MALE,UNKNOWN,60,45,45,DRY,CLOUDY,SATURDAY,0,1,30.33166953,-97.68710125,1
NO,50,FALSE,NO CHARGES,18234759,POSSIBLE INJURY,29/04/2021 14:40,BLACK,MALE,UNKNOWN,52,35,35,DRY,CLOUDY,THURSDAY,0,1,,,1
NO,35,FALSE,NO CHARGES,17670039,SUSPECTED MINOR INJURY,27/04/2020 18:29,BLACK,MALE,UNKNOWN,39,35,35,DRY,CLOUDY,MONDAY,0,1,30.23228839,-97.71717407,1
NO,50,FALSE,NO CHARGES,15084953,POSSIBLE INJURY,28/04/2016 16:55,BLACK,MALE,UNKNOWN,50,30,30,WET,CLEAR,THURSDAY,0,1,,,1
NO,50,FALSE,NO CHARGES,15987039,SUSPECTED MINOR INJURY,26/09/2017 16:45,BLACK,MALE,UNKNOWN,53,30,30,WET,RAIN,TUESDAY,0,1,30.32188005,-97.68910857,1
NO,25,FALSE,NO CHARGES,17654973,SUSPECTED MINOR INJURY,11/02/2020 08:01,BLACK,MALE,UNKNOWN,28,35,35,WET,RAIN,TUESDAY,0,1,30.35891261,-97.68968816,1
NO,30,FALSE,NO CHARGES,17573609,NOT INJURED,15/02/2020 20:30,HISPANIC,MALE,UNKNOWN,34,30,30,DRY,CLEAR,SATURDAY,0,0,30.38428,-97.70053049,1
NO,10,FALSE,NO CHARGES,15185205,NOT INJURED,23/06/2016 11:52,HISPANIC,MALE,UNKNOWN,10,40,40,DRY,CLEAR,THURSDAY,0,0,,,2
NO,30,FALSE,NO CHARGES,15808516,POSSIBLE INJURY,09/06/2017 16:10,HISPANIC,MALE,UNKNOWN,33,35,35,DRY,CLEAR,FRIDAY,0,1,30.25784179,-97.71477393,0
NO,45,FALSE,NO CHARGES,18481234,POSSIBLE INJURY,17/09/2021 21:25,HISPANIC,MALE,UNKNOWN,46,45,45,DRY,CLEAR,FRIDAY,0,1,30.21828083,-97.69136687,0
NO,65,FALSE,NO CHARGES,16434920,POSSIBLE INJURY,25/05/2018 08:40,HISPANIC,MALE,UNKNOWN,69,35,35,DRY,CLEAR,FRIDAY,0,1,30.25000169,-97.75494717,1
NO,45,FALSE,NO CHARGES,15353433,POSSIBLE INJURY,03/10/2016 13:14,HISPANIC,MALE,UNKNOWN,47,30,30,DRY,CLEAR,MONDAY,0,1,30.23658554,-97.68623312,1
NO,40,FALSE,NO CHARGES,18553518,POSSIBLE INJURY,07/06/2021 22:38,HISPANIC,MALE,UNKNOWN,41,45,45,DRY,CLEAR,MONDAY,0,1,,,1
NO,20,FALSE,NO CHARGES,16980232,POSSIBLE INJURY,01/04/2019 05:15,HISPANIC,MALE,UNKNOWN,22,10,10,DRY,CLEAR,MONDAY,0,1,30.25676331,-97.74702812,2
NO,70,FALSE,NO CHARGES,16434612,POSSIBLE INJURY,03/09/2017 13:41,HISPANIC,MALE,UNKNOWN,73,35,35,DRY,CLEAR,SUNDAY,0,1,30.23058133,-97.69987354,2
NO,25,FALSE,NO CHARGES,15383430,POSSIBLE INJURY,18/10/2016 13:39,HISPANIC,MALE,UNKNOWN,27,35,35,DRY,CLEAR,TUESDAY,0,1,30.24626166,-97.77862475,0
NO,25,FALSE,NO CHARGES,17664374,POSSIBLE INJURY,07/04/2020 11:18,HISPANIC,MALE,UNKNOWN,29,35,35,DRY,CLEAR,TUESDAY,0,1,30.26161064,-97.72257043,1
NO,15,FALSE,NO CHARGES,17354837,POSSIBLE INJURY,15/10/2019 16:12,HISPANIC,MALE,UNKNOWN,19,45,45,DRY,CLEAR,TUESDAY,0,1,,,1
NO,25,FALSE,NO CHARGES,14896703,POSSIBLE INJURY,03/02/2016 16:36,HISPANIC,MALE,UNKNOWN,27,45,45,DRY,CLEAR,WEDNESDAY,0,1,30.26866239,-97.73356901,1
NO,5,FALSE,NO CHARGES,15170997,SUSPECTED MINOR INJURY,17/06/2016 18:30,HISPANIC,MALE,UNKNOWN,6,35,35,DRY,CLEAR,FRIDAY,0,1,30.22444548,-97.66684858,0
NO,60,FALSE,NO CHARGES,15820621,SUSPECTED MINOR INJURY,16/06/2017 17:24,HISPANIC,MALE,UNKNOWN,62,25,25,DRY,CLEAR,FRIDAY,0,1,30.30271193,-97.67754779,1
NO,5,FALSE,NO CHARGES,17143932,SUSPECTED MINOR INJURY,21/06/2019 09:50,HISPANIC,MALE,UNKNOWN,9,30,30,DRY,CLEAR,FRIDAY,0,1,30.35783022,-97.67905319,1
NO,45,FALSE,NO CHARGES,16588169,SUSPECTED MINOR INJURY,24/08/2018 08:09,HISPANIC,MALE,UNKNOWN,47,35,35,DRY,CLEAR,FRIDAY,0,1,30.25584837,-97.74736237,1
NO,50,FALSE,NO CHARGES,17421971,SUSPECTED MINOR INJURY,22/11/2019 21:49,HISPANIC,MALE,UNKNOWN,53,55,55,DRY,CLEAR,FRIDAY,0,1,,,1
NO,50,FALSE,NO CHARGES,18235870,SUSPECTED MINOR INJURY,03/05/2021 17:50,HISPANIC,MALE,UNKNOWN,51,15,15,DRY,CLEAR,MONDAY,0,1,,,0
NO,30,FALSE,NO CHARGES,18617656,SUSPECTED MINOR INJURY,29/11/2021 12:34,HISPANIC,MALE,UNKNOWN,32,35,35,DRY,CLEAR,MONDAY,0,1,30.32952751,-97.72187117,1
NO,35,FALSE,NO CHARGES,17307369,SUSPECTED MINOR INJURY,23/09/2019 16:56,HISPANIC,MALE,UNKNOWN,35,35,35,DRY,CLEAR,MONDAY,0,1,,,1
NO,25,FALSE,NO CHARGES,17403167,SUSPECTED MINOR INJURY,04/11/2019 18:14,HISPANIC,MALE,UNKNOWN,26,40,40,DRY,CLEAR,MONDAY,0,1,,,1
NO,30,FALSE,NO CHARGES,14857383,SUSPECTED MINOR INJURY,11/01/2016 21:15,HISPANIC,MALE,UNKNOWN,30,40,40,DRY,CLEAR,MONDAY,0,1,30.40021837,-97.74449449,1
NO,15,FALSE,NO CHARGES,14923720,SUSPECTED MINOR INJURY,13/02/2016 14:46,HISPANIC,MALE,UNKNOWN,18,35,35,DRY,CLEAR,SATURDAY,0,1,30.22562614,-97.80392521,0
NO,5,FALSE,NO CHARGES,17806980,SUSPECTED MINOR INJURY,01/08/2020 14:57,HISPANIC,MALE,UNKNOWN,6,30,30,DRY,CLEAR,SATURDAY,0,1,30.19001475,-97.75470243,1
NO,15,FALSE,NO CHARGES,15694007,SUSPECTED MINOR INJURY,08/04/2017 15:00,HISPANIC,MALE,UNKNOWN,19,40,40,DRY,CLEAR,SATURDAY,0,1,30.2241857,-97.70395418,1
NO,60,FALSE,NO CHARGES,17368607,SUSPECTED MINOR INJURY,26/10/2019 17:55,HISPANIC,MALE,UNKNOWN,61,35,35,DRY,CLEAR,SATURDAY,0,1,,,3
NO,5,FALSE,NO CHARGES,17937064,SUSPECTED MINOR INJURY,20/09/2020 10:09,HISPANIC,MALE,UNKNOWN,8,15,15,DRY,CLEAR,SUNDAY,0,1,,,1
NO,50,FALSE,NO CHARGES,17240097,SUSPECTED MINOR INJURY,18/08/2019 12:32,HISPANIC,MALE,UNKNOWN,52,30,30,DRY,CLEAR,SUNDAY,0,1,30.26579774,-97.73463463,1
NO,10,FALSE,NO CHARGES,16648869,SUSPECTED MINOR INJURY,27/09/2018 17:22,HISPANIC,MALE,UNKNOWN,14,5,5,DRY,CLEAR,THURSDAY,0,1,,,1
NO,50,FALSE,NO CHARGES,17303646,SUSPECTED MINOR INJURY,19/09/2019 20:31,HISPANIC,MALE,UNKNOWN,54,45,45,DRY,CLEAR,THURSDAY,0,1,30.31161893,-97.70680727,1
NO,20,FALSE,NO CHARGES,15969588,SUSPECTED MINOR INJURY,14/09/2017 01:00,HISPANIC,MALE,UNKNOWN,24,35,35,DRY,CLEAR,THURSDAY,0,1,,,2
NO,35,FALSE,NO CHARGES,18260896,SUSPECTED MINOR INJURY,13/05/2021 22:40,HISPANIC,MALE,UNKNOWN,35,45,45,DRY,CLEAR,THURSDAY,0,1,30.22325232,-97.7643399,3
NO,5,FALSE,NO CHARGES,18238141,SUSPECTED MINOR INJURY,04/05/2021 18:53,HISPANIC,MALE,UNKNOWN,6,10,10,DRY,CLEAR,TUESDAY,0,1,,,1
NO,25,FALSE,NO CHARGES,17813015,SUSPECTED MINOR INJURY,12/08/2020 12:20,HISPANIC,MALE,UNKNOWN,25,5,5,DRY,CLEAR,WEDNESDAY,0,1,,,1
NO,30,FALSE,NO CHARGES,14896429,SUSPECTED MINOR INJURY,03/02/2016 11:34,HISPANIC,MALE,UNKNOWN,31,30,30,DRY,CLEAR,WEDNESDAY,0,1,30.29944406,-97.7378697,1
NO,30,FALSE,NO CHARGES,16716061,SUSPECTED SERIOUS INJURY,26/10/2018 18:57,HISPANIC,MALE,UNKNOWN,32,45,45,DRY,CLEAR,FRIDAY,0,1,30.17394889,-97.81346593,2
NO,60,FALSE,NO CHARGES,15671109,SUSPECTED SERIOUS INJURY,13/02/2017 23:31,HISPANIC,MALE,UNKNOWN,60,30,30,DRY,CLEAR,MONDAY,0,1,30.36621259,-97.7209145,1
NO,5,FALSE,NO CHARGES,16368451,SUSPECTED SERIOUS INJURY,14/04/2018 17:00,HISPANIC,MALE,UNKNOWN,5,25,25,DRY,CLEAR,SATURDAY,0,1,30.33031477,-97.69542247,1
NO,30,FALSE,NO CHARGES,17737546,SUSPECTED SERIOUS INJURY,20/06/2020 13:41,HISPANIC,MALE,UNKNOWN,32,35,35,DRY,CLEAR,SATURDAY,0,1,30.2527148,-97.73730248,1
NO,55,FALSE,NO CHARGES,18173115,SUSPECTED SERIOUS INJURY,28/03/2021 11:53,HISPANIC,MALE,UNKNOWN,56,25,25,DRY,CLEAR,SUNDAY,0,1,30.25544659,-97.72232677,3
NO,45,FALSE,NO CHARGES,15570267,SUSPECTED SERIOUS INJURY,02/02/2017 19:05,HISPANIC,MALE,UNKNOWN,48,45,45,DRY,CLEAR,THURSDAY,0,1,30.22161429,-97.76474946,1
NO,15,FALSE,NO CHARGES,15906059,SUSPECTED SERIOUS INJURY,02/08/2017 18:18,HISPANIC,MALE,UNKNOWN,15,45,45,DRY,CLEAR,WEDNESDAY,0,1,30.17965932,-97.77828148,1
NO,15,FALSE,NO CHARGES,15648076,NOT INJURED,09/03/2017 13:50,HISPANIC,MALE,UNKNOWN,17,40,40,DRY,CLOUDY,THURSDAY,0,0,,,2
NO,15,FALSE,NO CHARGES,15823135,POSSIBLE INJURY,19/06/2017 11:19,HISPANIC,MALE,UNKNOWN,19,40,40,DRY,CLOUDY,MONDAY,0,1,,,1
NO,35,FALSE,NO CHARGES,18497277,POSSIBLE INJURY,25/09/2021 17:10,HISPANIC,MALE,UNKNOWN,36,35,35,DRY,CLOUDY,SATURDAY,0,1,30.23780446,-97.76235176,1
NO,20,FALSE,NO CHARGES,15770203,POSSIBLE INJURY,21/05/2017 11:49,HISPANIC,MALE,UNKNOWN,22,35,35,DRY,CLOUDY,SUNDAY,0,1,30.36447456,-97.70001587,1
NO,40,FALSE,NO CHARGES,17343297,SUSPECTED MINOR INJURY,12/10/2019 07:40,HISPANIC,MALE,UNKNOWN,42,50,50,DRY,CLOUDY,SATURDAY,0,1,30.22769887,-97.77449897,1
NO,30,FALSE,NO CHARGES,15671245,POSSIBLE INJURY,29/03/2017 08:01,HISPANIC,MALE,UNKNOWN,34,35,35,WET,CLOUDY,WEDNESDAY,0,1,30.26857082,-97.74097215,1
NO,30,FALSE,NO CHARGES,15117703,SUSPECTED MINOR INJURY,23/05/2016 09:27,HISPANIC,MALE,UNKNOWN,31,35,35,WET,CLOUDY,MONDAY,0,1,30.2524341,-97.74222469,1
NO,35,FALSE,NO CHARGES,16330219,SUSPECTED MINOR INJURY,27/03/2018 18:42,HISPANIC,MALE,UNKNOWN,39,45,45,WET,RAIN,TUESDAY,0,1,30.21128006,-97.77131772,1
NO,55,FALSE,NO CHARGES,15502616,SUSPECTED SERIOUS INJURY,03/12/2016 18:00,HISPANIC,MALE,UNKNOWN,58,25,25,WET,RAIN,SATURDAY,0,1,30.27157763,-97.74413559,3
NO,30,FALSE,NO CHARGES,16054176,SUSPECTED SERIOUS INJURY,31/10/2017 20:36,HISPANIC,MALE,UNKNOWN,31,40,40,WET,RAIN,TUESDAY,0,1,30.242705,-97.7170896,1
NO,20,FALSE,NO CHARGES,15010762,NOT INJURED,03/04/2016 15:22,OTHER,MALE,UNKNOWN,23,45,45,DRY,CLEAR,SUNDAY,0,0,30.23396617,-97.72314152,2
NO,30,FALSE,NO CHARGES,15554133,POSSIBLE INJURY,20/01/2017 19:21,OTHER,MALE,UNKNOWN,32,30,30,DRY,CLEAR,FRIDAY,0,3,30.26703264,-97.74650676,1
NO,10,FALSE,NO CHARGES,17715005,SUSPECTED MINOR INJURY,15/05/2020 13:05,OTHER,MALE,UNKNOWN,13,30,30,DRY,CLEAR,FRIDAY,0,1,30.27457207,-97.75466863,1
NO,35,FALSE,NO CHARGES,17303886,SUSPECTED MINOR INJURY,23/09/2019 08:32,OTHER,MALE,UNKNOWN,38,30,30,DRY,CLEAR,MONDAY,0,1,,,0
NO,35,FALSE,NO CHARGES,17635590,SUSPECTED MINOR INJURY,23/03/2020 18:13,OTHER,MALE,UNKNOWN,37,15,15,DRY,CLEAR,MONDAY,0,1,,,1
NO,25,FALSE,NO CHARGES,15787040,SUSPECTED MINOR INJURY,19/03/2017 16:09,OTHER,MALE,UNKNOWN,29,40,40,DRY,CLEAR,SUNDAY,0,1,30.19051034,-97.77065608,2
NO,25,FALSE,NO CHARGES,17959922,SUSPECTED MINOR INJURY,12/11/2020 21:04,OTHER,MALE,UNKNOWN,28,30,30,DRY,CLEAR,THURSDAY,0,1,30.26711478,-97.74316247,1
NO,20,FALSE,CROSSING MIDBLOCK,18558405,SUSPECTED SERIOUS INJURY,28/10/2021 06:37,OTHER,MALE,UNKNOWN,21,45,45,DRY,CLEAR,THURSDAY,0,1,30.17436479,-97.78483246,3
NO,55,FALSE,NO CHARGES,18488639,SUSPECTED SERIOUS INJURY,22/09/2021 11:45,OTHER,MALE,UNKNOWN,59,65,65,DRY,CLEAR,WEDNESDAY,0,1,,,1
NO,40,FALSE,NO CHARGES,16357343,NOT INJURED,13/04/2018 20:30,OTHER,MALE,UNKNOWN,40,45,45,DRY,CLOUDY,FRIDAY,0,0,30.2534003,-97.736489,1
NO,25,FALSE,NO CHARGES,17330081,NOT INJURED,04/10/2019 15:30,WHITE,MALE,UNKNOWN,28,15,15,DRY,CLEAR,FRIDAY,0,0,30.28357478,-97.73899246,2
NO,40,FALSE,NO CHARGES,17676653,NOT INJURED,01/05/2020 17:59,WHITE,MALE,UNKNOWN,43,35,35,DRY,CLEAR,FRIDAY,0,0,,,2
NO,55,FALSE,NO CHARGES,17018816,NOT INJURED,08/03/2019 07:30,WHITE,MALE,UNKNOWN,57,35,35,DRY,CLEAR,FRIDAY,0,0,30.24745683,-97.77395438,2
NO,55,FALSE,NO CHARGES,14941785,NOT INJURED,22/02/2016 08:35,WHITE,MALE,UNKNOWN,57,35,35,DRY,CLEAR,MONDAY,0,0,30.23835349,-97.75391898,2
NO,25,FALSE,NO CHARGES,15653973,NOT INJURED,18/03/2017 22:20,WHITE,MALE,UNKNOWN,29,35,35,DRY,CLEAR,SATURDAY,0,0,30.26840638,-97.72712726,2
NO,50,FALSE,NO CHARGES,15237953,NOT INJURED,10/07/2016 11:08,WHITE,MALE,UNKNOWN,52,50,50,DRY,CLEAR,SUNDAY,0,0,,,1
NO,25,FALSE,NO CHARGES,15129371,NOT INJURED,29/05/2016 13:15,WHITE,MALE,UNKNOWN,29,30,30,DRY,CLEAR,SUNDAY,0,0,30.26533786,-97.73330502,2
NO,40,FALSE,NO CHARGES,15795117,NOT INJURED,14/05/2017 05:36,WHITE,MALE,UNKNOWN,43,35,35,DRY,CLEAR,SUNDAY,0,0,30.27453173,-97.73512657,2
NO,35,FALSE,NO CHARGES,18121250,NOT INJURED,23/02/2021 16:43,WHITE,MALE,UNKNOWN,35,30,30,DRY,CLEAR,TUESDAY,0,0,30.28131478,-97.74409246,2
NO,50,FALSE,NO CHARGES,17842390,NOT INJURED,01/09/2020 15:20,WHITE,MALE,UNKNOWN,51,45,45,DRY,CLEAR,TUESDAY,0,0,30.20870187,-97.77295107,2
NO,35,FALSE,NO CHARGES,16011473,NOT INJURED,04/10/2017 07:49,WHITE,MALE,UNKNOWN,38,20,20,DRY,CLEAR,WEDNESDAY,0,0,30.21388412,-97.80044122,2
NO,35,FALSE,DROVE BICYCLE ON SIDEWALK,15353104,POSSIBLE INJURY,16/09/2016 12:50,WHITE,MALE,UNKNOWN,37,10,10,DRY,CLEAR,FRIDAY,0,1,30.32574737,-97.7062748,1
NO,40,FALSE,NO CHARGES,14998058,POSSIBLE INJURY,25/03/2016 08:15,WHITE,MALE,UNKNOWN,40,30,30,DRY,CLEAR,FRIDAY,0,1,30.27347863,-97.74463379,1
NO,50,FALSE,NO CHARGES,17211619,POSSIBLE INJURY,02/08/2019 14:06,WHITE,MALE,UNKNOWN,50,35,35,DRY,CLEAR,FRIDAY,0,1,30.4061988,-97.67848684,1
NO,30,FALSE,NO CHARGES,17668529,POSSIBLE INJURY,24/04/2020 11:50,WHITE,MALE,UNKNOWN,33,50,50,DRY,CLEAR,FRIDAY,0,1,30.35559476,-97.70255246,1
NO,30,FALSE,NO CHARGES,16065751,POSSIBLE INJURY,06/11/2017 22:13,WHITE,MALE,UNKNOWN,33,30,30,DRY,CLEAR,MONDAY,0,1,30.25584837,-97.74736237,1
NO,35,FALSE,NO CHARGES,15461761,POSSIBLE INJURY,14/11/2016 17:37,WHITE,MALE,UNKNOWN,36,30,30,DRY,CLEAR,MONDAY,0,1,30.27265852,-97.70345001,1
NO,45,FALSE,NO CHARGES,18088357,POSSIBLE INJURY,01/02/2021 18:13,WHITE,MALE,UNKNOWN,45,35,35,DRY,CLEAR,MONDAY,0,1,30.23054087,-97.80080178,1
NO,20,FALSE,NO CHARGES,18055552,POSSIBLE INJURY,11/01/2021 12:25,WHITE,MALE,UNKNOWN,20,35,35,DRY,CLEAR,MONDAY,0,1,30.24135132,-97.75798641,2
NO,30,FALSE,NO CHARGES,16670184,POSSIBLE INJURY,06/10/2018 22:55,WHITE,MALE,UNKNOWN,31,20,20,DRY,CLEAR,SATURDAY,0,1,30.26574554,-97.74202041,0
NO,55,FALSE,NO CHARGES,15669401,POSSIBLE INJURY,25/03/2017 16:36,WHITE,MALE,UNKNOWN,58,30,30,DRY,CLEAR,SATURDAY,0,1,30.26253198,-97.74132517,1
NO,10,FALSE,NO CHARGES,16531971,POSSIBLE INJURY,14/07/2018 20:30,WHITE,MALE,UNKNOWN,11,35,35,DRY,CLEAR,SATURDAY,0,1,30.41337725,-97.72088246,1
NO,50,FALSE,NO CHARGES,18227497,POSSIBLE INJURY,24/04/2021 12:10,WHITE,MALE,UNKNOWN,52,55,55,DRY,CLEAR,SATURDAY,0,1,30.40036016,-97.85575844,1
NO,60,FALSE,NO CHARGES,14896487,POSSIBLE INJURY,23/01/2016 12:09,WHITE,MALE,UNKNOWN,62,35,35,DRY,CLEAR,SATURDAY,0,1,,,2
NO,30,FALSE,NO CHARGES,17354720,POSSIBLE INJURY,19/10/2019 21:29,WHITE,MALE,UNKNOWN,34,30,30,DRY,CLEAR,SATURDAY,0,1,30.27956052,-97.73431639,3
NO,25,FALSE,NO CHARGES,16459663,POSSIBLE INJURY,10/06/2018 17:40,WHITE,MALE,UNKNOWN,28,30,30,DRY,CLEAR,SUNDAY,0,1,30.31805909,-97.70266383,1
NO,20,FALSE,NO CHARGES,16215795,POSSIBLE INJURY,25/01/2018 08:42,WHITE,MALE,UNKNOWN,24,10,10,DRY,CLEAR,THURSDAY,0,1,,,1
NO,25,FALSE,NO CHARGES,16962882,POSSIBLE INJURY,21/03/2019 18:30,WHITE,MALE,UNKNOWN,25,30,30,DRY,CLEAR,THURSDAY,0,1,30.26911577,-97.77889182,1
NO,30,FALSE,NO CHARGES,16609577,POSSIBLE INJURY,06/09/2018 11:21,WHITE,MALE,UNKNOWN,31,30,30,DRY,CLEAR,THURSDAY,0,1,30.23408277,-97.7777218,1
NO,50,FALSE,NO CHARGES,16950040,POSSIBLE INJURY,14/03/2019 08:25,WHITE,MALE,UNKNOWN,53,35,35,DRY,CLEAR,THURSDAY,0,1,30.26887764,-97.74634579,1
NO,25,FALSE,NO CHARGES,17038764,POSSIBLE INJURY,25/04/2019 07:23,WHITE,MALE,UNKNOWN,25,40,40,DRY,CLEAR,THURSDAY,0,1,30.28626195,-97.70646654,1
NO,15,FALSE,NO CHARGES,17316475,POSSIBLE INJURY,26/09/2019 12:15,WHITE,MALE,UNKNOWN,19,45,45,DRY,CLEAR,THURSDAY,0,1,,,1
NO,50,FALSE,NO CHARGES,17223045,POSSIBLE INJURY,08/08/2019 12:58,WHITE,MALE,UNKNOWN,50,30,30,DRY,CLEAR,THURSDAY,0,1,30.25759478,-97.72906246,2
NO,60,FALSE,NO CHARGES,18391220,POSSIBLE INJURY,08/07/2021 19:40,WHITE,MALE,UNKNOWN,62,35,35,DRY,CLEAR,THURSDAY,0,1,30.2612255,-97.77120517,2
NO,20,FALSE,NO CHARGES,18323593,POSSIBLE INJURY,15/06/2021 11:45,WHITE,MALE,UNKNOWN,22,35,35,DRY,CLEAR,TUESDAY,0,1,30.26912463,-97.74241165,0
NO,25,FALSE,NO CHARGES,15613533,POSSIBLE INJURY,21/02/2017 09:02,WHITE,MALE,UNKNOWN,27,30,30,DRY,CLEAR,TUESDAY,0,1,30.24829477,-97.76209247,1
NO,20,FALSE,NO CHARGES,17230706,POSSIBLE INJURY,13/08/2019 11:50,WHITE,MALE,UNKNOWN,21,35,35,DRY,CLEAR,TUESDAY,0,1,30.27847624,-97.72978152,1
NO,25,FALSE,NO CHARGES,15281623,POSSIBLE INJURY,23/08/2016 20:34,WHITE,MALE,UNKNOWN,25,35,35,DRY,CLEAR,TUESDAY,0,1,30.23340997,-97.72318348,1
NO,35,FALSE,NO CHARGES,15435476,POSSIBLE INJURY,15/11/2016 12:57,WHITE,MALE,UNKNOWN,36,35,35,DRY,CLEAR,TUESDAY,0,1,30.20490466,-97.77484205,1
NO,25,FALSE,NO CHARGES,15940542,POSSIBLE INJURY,29/08/2017 18:36,WHITE,MALE,UNKNOWN,27,40,40,DRY,CLEAR,TUESDAY,0,1,30.32065555,-97.73924178,1
NO,55,FALSE,NO CHARGES,17671456,POSSIBLE INJURY,28/04/2020 22:05,WHITE,MALE,UNKNOWN,58,40,40,DRY,CLEAR,TUESDAY,0,1,30.37504443,-97.67272632,1
NO,25,FALSE,NO CHARGES,18553507,POSSIBLE INJURY,20/04/2021 13:07,WHITE,MALE,UNKNOWN,28,45,45,DRY,CLEAR,TUESDAY,0,1,30.32084069,-97.71109079,1
NO,55,FALSE,NO CHARGES,18660293,POSSIBLE INJURY,03/08/2021 19:30,WHITE,MALE,UNKNOWN,55,45,45,DRY,CLEAR,TUESDAY,0,1,30.3007291,-97.71370305,1
NO,40,FALSE,NO CHARGES,17020995,POSSIBLE INJURY,26/03/2019 14:20,WHITE,MALE,UNKNOWN,40,40,40,DRY,CLEAR,TUESDAY,0,1,30.35793476,-97.68746247,2
NO,65,FALSE,NO CHARGES,15892188,POSSIBLE INJURY,26/07/2017 07:00,WHITE,MALE,UNKNOWN,66,50,50,DRY,CLEAR,WEDNESDAY,0,1,30.3612652,-97.68613272,0
NO,20,FALSE,NO CHARGES,15727917,POSSIBLE INJURY,26/04/2017 14:52,WHITE,MALE,UNKNOWN,24,10,10,DRY,CLEAR,WEDNESDAY,0,1,,,1
NO,25,FALSE,NO CHARGES,15283487,POSSIBLE INJURY,24/08/2016 10:27,WHITE,MALE,UNKNOWN,26,30,30,DRY,CLEAR,WEDNESDAY,0,1,30.29267408,-97.73052236,1
NO,70,FALSE,NO CHARGES,16876364,POSSIBLE INJURY,30/01/2019 17:06,WHITE,MALE,UNKNOWN,70,30,30,DRY,CLEAR,WEDNESDAY,0,1,30.21510853,-97.76858878,1
